date,85,90,95,100
2022-01-26 14:55:00+01:00,0.1254,0.0499,0.0231,0.0119
2022-01-26 15:00:00+01:00,0.1242,0.0494,0.0228,0.0117
2022-01-26 15:05:00+01:00,0.1284,0.051,0.0235,0.0121
2022-01-26 15:16:00+01:00,0.1274,0.0507,0.0234,0.0121
2022-01-26 15:19:00+01:00,0.1279,0.051,0.0236,0.0122
2022-01-26 15:27:00+01:00,0.133,0.0532,0.0247,0.0127
2022-01-26 15:30:00+01:00,0.127,0.0508,0.0236,0.0122
2022-01-26 15:35:00+01:00,0.1346,0.0538,0.025,0.0129
2022-01-26 15:45:00+01:00,0.1295,0.0517,0.0239,0.0123
2022-01-26 15:57:00+01:00,0.1227,0.0491,0.0228,0.0118
2022-01-26 16:00:00+01:00,0.1286,0.0515,0.0239,0.0124
2022-01-26 16:01:00+01:00,0.1277,0.051,0.0237,0.0122
2022-01-26 16:05:00+01:00,0.129,0.0516,0.024,0.0124
2022-01-26 16:15:00+01:00,0.1372,0.0545,0.0251,0.0129
2022-01-26 16:27:00+01:00,0.1403,0.0557,0.0257,0.0132
2022-01-26 16:30:00+01:00,0.144,0.057,0.0262,0.0135
2022-01-26 16:35:00+01:00,0.1474,0.0582,0.0267,0.0137
2022-01-26 16:45:00+01:00,0.1453,0.0575,0.0264,0.0136
2022-01-26 16:53:00+01:00,0.1491,0.0587,0.0269,0.0138
2022-01-26 16:57:00+01:00,0.1581,0.0633,0.0293,0.0151
2022-01-26 17:00:00+01:00,0.1552,0.062,0.0287,0.0148
2022-01-26 17:05:00+01:00,0.1543,0.0617,0.0285,0.0147
2022-01-26 17:15:00+01:00,0.1661,0.0658,0.0302,0.0155
2022-01-26 17:25:00+01:00,0.1672,0.0665,0.0307,0.0158
2022-01-26 17:30:00+01:00,0.1554,0.062,0.0287,0.0148
2022-01-26 17:33:00+01:00,0.1611,0.0644,0.0298,0.0153
2022-01-26 17:35:00+01:00,0.1592,0.0638,0.0295,0.0152
2022-01-26 17:45:00+01:00,0.1614,0.0646,0.0298,0.0154
2022-01-26 17:49:00+01:00,0.1621,0.0649,0.0301,0.0155
2022-01-26 17:55:00+01:00,0.1659,0.0663,0.0307,0.0158
2022-01-26 18:00:00+01:00,0.1596,0.064,0.0297,0.0153
2022-01-26 18:05:00+01:00,0.1507,0.0606,0.0282,0.0146
2022-01-26 18:15:00+01:00,0.1537,0.0619,0.0288,0.0149
2022-01-26 18:25:00+01:00,0.1604,0.0644,0.0299,0.0154
2022-01-26 18:30:00+01:00,0.1492,0.0601,0.028,0.0145
2022-01-26 18:35:00+01:00,0.1542,0.0621,0.0289,0.0149
2022-01-26 18:45:00+01:00,0.1525,0.0615,0.0286,0.0148
2022-01-26 18:55:00+01:00,0.1522,0.0616,0.0288,0.0149
2022-01-26 19:00:00+01:00,0.1466,0.0593,0.0277,0.0144
2022-01-26 19:05:00+01:00,0.1453,0.0589,0.0276,0.0143
2022-01-26 19:15:00+01:00,0.1359,0.0555,0.0261,0.0136
2022-01-26 19:26:00+01:00,0.1333,0.0545,0.0257,0.0134
2022-01-26 19:37:00+01:00,0.136,0.0555,0.0261,0.0136
2022-01-26 19:45:00+01:00,0.1413,0.0575,0.0269,0.014
2022-01-26 19:50:00+01:00,0.1367,0.0556,0.0261,0.0136
2022-01-26 19:57:00+01:00,0.1405,0.0571,0.0268,0.014
2022-01-26 20:00:00+01:00,0.1424,0.0578,0.0271,0.0141
2022-01-26 20:06:00+01:00,0.14,0.057,0.0267,0.0139
2022-01-26 20:09:00+01:00,0.1381,0.0559,0.0262,0.0136
2022-01-26 20:36:00+01:00,0.1461,0.0595,0.0278,0.0144
2022-01-26 20:45:00+01:00,0.1503,0.0611,0.0286,0.0148
2022-01-26 20:56:00+01:00,0.1433,0.0584,0.0274,0.0142
2022-01-26 21:00:00+01:00,0.148,0.0603,0.0282,0.0146
2022-01-26 21:06:00+01:00,0.147,0.0599,0.028,0.0145
2022-01-26 21:15:00+01:00,0.1583,0.0643,0.03,0.0155
2022-01-26 21:26:00+01:00,0.1465,0.0597,0.028,0.0145
2022-01-26 21:30:00+01:00,0.1537,0.0628,0.0295,0.0153
2022-01-26 21:36:00+01:00,0.1472,0.06,0.0281,0.0146
2022-01-26 21:45:00+01:00,0.1457,0.0594,0.0278,0.0144
2022-01-26 21:52:00+01:00,0.1429,0.0584,0.0274,0.0142
2022-01-26 22:00:00+01:00,0.1415,0.058,0.0272,0.0142
2022-01-26 22:06:00+01:00,0.1406,0.0576,0.0271,0.0141
2022-01-26 23:31:00+01:00,0.1343,0.0552,0.0261,0.0136
2022-01-26 23:45:00+01:00,0.1296,0.0534,0.0252,0.0132
2022-01-27 05:11:00+01:00,0.1552,0.0631,0.0295,0.0153
2022-01-27 05:15:00+01:00,0.1456,0.0593,0.0277,0.0144
2022-01-27 05:31:00+01:00,0.1446,0.0589,0.0276,0.0143
2022-01-27 05:45:00+01:00,0.1518,0.0623,0.0293,0.0152
2022-01-27 06:01:00+01:00,0.1612,0.0661,0.0311,0.0162
2022-01-27 06:11:00+01:00,0.1492,0.0612,0.0288,0.015
2022-01-27 06:15:00+01:00,0.1498,0.0614,0.0289,0.015
